PRESSURE CENTROL,0,0,0,3500,3500,0,
PVC BALLVALVE 1 1/4,0,0,0,1000,1000,0,
PVC CROSS TEE 4,0,0,0,0,0,0,
PVC ELBOW 1,0,0,0,100,100,0,
PVC ELBOW 1/2,0,0,0,50,50,0,
PVC ELBOW 1/4,0,0,0,0,0,0,
PVC ELBOW 3/4,0,0,0,0,0,0,
PVC ELBOW 90MM,0,0,0,0,0,0,
PVC R/BUSH 1 1/2 X 1 1/4,0,0,0,0,0,0,
PVC R/BUSH 1 X 3/4,0,0,0,0,0,0,
PVC R/BUSH 1/4 X 1,0,0,0,0,0,0,
PVC R/BUSH 2 X 1 1/2,0,0,0,0,0,0,
PVC R/BUSH 2 X 3/4,0,0,0,0,0,0,
PVC SADDLES CLAMP 63 X 1,0,0,0,0,0,0,
PVC SADDLES CLAMP 63 X 2,0,0,0,0,0,0,
PVC TEE 1,0,0,0,0,0,0,
PVC TEE 1/2,0,0,0,0,0,0,
PVC TEE 2,0,0,0,0,0,0,
PVC TEE 3/4,0,0,0,0,0,0,
PVC VALVE SOCKET 1,0,0,0,0,0,0,
PVC VALVE SOCKET 1/2,0,0,0,0,0,0,
PVC VALVE SOCKET 3/4,0,0,0,0,0,0,
PVC VALVE SOCKET 90MM,0,0,0,0,0,0,
PVC WASTE PLUG 2,0,0,0,0,0,0,
ROPE WHITE ROLL,1,3500,3500,0,-3500,0,
ROUND BOX PC,0,0,0,25,25,0,
ROUND COVER PC,0,0,0,10,10,0,
S/CONDUIT BOX PC,319,0,0,30,30,9570,
SADDLES 25MM,212,6,1272,25,19,5300,
SADDLES CLIPS 32MM,498,7.41,3688.58,0,-7.41,0,
SADLES 20 MM,308,5,1540,15,10,4620,
SHEAR PLASTIC HANDLE HD,0,0,0,0,0,0,
SHOWER ROSE JOPEX,0,0,0,0,0,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
SINK COCK PILLAR BRASS,0,0,0,0,0,0,
SOLFIX 1/2 0.5 LTR,0,0,0,550,550,0,
SOLFIX 1/4,0,0,0,300,300,0,
SOLFIX 100ML SMALL PC,0,0,0,200,200,0,
SPACER WHITE 20MM,185,15,2775,70,55,12950,
SPACER WHITE 25MM,200,25,5000,50,25,10000,
SWITCH BOX SINGLE,0,0,0,0,0,0,
SWITCH BOX TWIN PC,0,0,0,70,70,0,
TANK CONNECTOR 2INCH,0,0,0,0,0,0,
THREAD SEAL BIG,0,0,0,0,0,0,
THRED SEAL,0,0,0,40,40,0,
"TOP TANK 10,000LTRS",0,0,0,0,0,0,
TOP TANK 1000LTR,0,0,0,0,0,0,
TOP TANK 2500LTRS,0,0,0,0,0,0,
TOP TANK 5000LTRS,0,0,0,0,0,0,
TOP TANK 500LTRS,0,0,0,0,0,0,
TRUNKING 2*1,72,170,12240,0,-170,0,
TRUNKING 2*2,5,350,1750,0,-350,0,
TRUNKING 25MM,0,0,0,0,0,0,
TRUNKING 40X16,0,0,0,0,0,0,
TRUNKING 40X25MM,0,0,0,0,0,0,
TRUNKING MINI PC,219,87.11,19077.62,110,22.89,24090,
TWIN BLANK CVER PC,27,25,675,50,25,1350,
TWIN PATTRESS WHITE/BLACK,165,32.84,5419.25,50,17.16,8250,
WASTE BEND 1 1/2,0,0,0,70,70,0,
WASTE BEND 1 1/4,0,0,0,0,0,0,
WASTE BEND 1 1/4 X 45*,0,0,0,0,0,0,
WASTE BEND 2INCH,0,0,0,0,0,0,
WASTE BEND 4 INCH,0,0,0,200,200,0,
WASTE BENDS 1 1/2 X 45*,0,0,0,0,0,0,
WASTE BENDS 4 X 45*,0,0,0,0,0,0,
WASTE PIPE 1.25MM 4MTS GREY,0,0,0,450,450,0,
WASTE PIPE 1.5INCH 4 MTS GREY,0,0,0,0,0,0,
WASTE PIPE 2INCH 4MTS GREY H/G,0,0,0,600,600,0,
WASTE PIPE 4,0,0,0,0,0,0,
WASTE PLUG 1 1/2,0,0,0,70,70,0,
WASTE PLUG 1 1/4,0,0,0,60,60,0,
WASTE PLUG 2,0,0,0,0,0,0,
WASTE PVC 1 1/2,0,0,0,0,0,0,
WASTE PVC 1 1/4,0,0,0,0,0,0,
WASTE R.BUSH 1 1/2 X 1 1/4,0,0,0,0,0,0,
WASTE R.BUSH 3 X 4,0,0,0,0,0,0,
WASTE R/BUSH 2 X 1 1/2,0,0,0,0,0,0,
WASTE TEE 1 1/2,0,0,0,80,80,0,
WASTE TEE 1 1/4,0,0,0,0,0,0,
WASTE TEE 2INCH,0,0,0,0,0,0,
WASTE TEE 4INCH,0,0,0,0,0,0,
WASTE VENT CUP 4 INCH,0,0,0,100,100,0,
"POWERMAX
CEILLINGROSE COMPLETE",58,130,7540,200,70,11600,
CHOKE PMAX,0,0,0,350,350,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
METAL 13AMPS SOCKETS,12,450,5400,400,-50,4800,
METAL 15AMPS SOCKET,11,480,5280,500,20,5500,
METAL 1G2W,0,0,0,400,400,0,
METAL 2G2W,0,0,0,550,550,0,
METAL 3G2W,0,0,0,500,500,0,
METAL 4G2W,0,0,0,0,0,0,
METAL TWIN 13A SOCKET,8,500,4000,600,100,4800,
METAL TWIN 15A SOCKET,0,0,0,700,700,0,
P/MAX TOP PLUG13 PC,0,0,0,100,100,0,
PMAX SOCKET WITH USB,0,0,0,650,650,0,
PMAX TWIN SCKT WITH USB,0,0,0,0,0,0,
PMAX 13AMPS WITH NEON,0,0,0,300,300,0,
PMAX 1G2W STEEL METALIC,0,0,0,0,0,0,
PMAX 3G2W STEEL METALIC,0,0,0,0,0,0,
PMAX 4FT TWIN FTNG,0,0,0,1400,1400,0,
PMAX 8WAY BOARD,0,0,0,0,0,0,
PMAX BELL PUSH,0,0,0,200,200,0,
PMAX DP SWITCH,0,0,0,300,300,0,
PMAX INTERMIDEATE,0,0,0,350,350,0,
PMAX SINGLE SCKT STEEL,0,0,0,0,0,0,
PMAX SOCKET WITH USB,0,0,0,0,0,0,
PMAX TV SOCKETS,0,0,0,250,250,0,
PMAX13AMPS SOCKET PC,0,0,0,200,200,0,
PMAX13AMPS T/SOCKET PC,0,0,0,350,350,0,
PMAX15AMPS SOCKET PC,0,0,0,300,300,0,
PMAX1G2W PC,0,0,0,100,100,0,
PMAX2G2W PC,0,0,0,150,150,0,
PMAX3G2W PC,0,0,0,200,200,0,
PMAX4G2W PC,0,0,0,350,350,0,
PMAX5G2W PC,0,0,0,0,0,0,
PMAXCEILING ROSE PC,0,0,0,100,100,0,
PMAXCOOKER UNIT PC,0,0,0,750,750,0,
POWERMAX 12WAY BOARD,0,0,0,4500,4500,0,
POWERMAX DIMMER SWITCH,0,0,0,850,850,0,
POWERMAX E/SAVER AC BULBS,0,0,0,300,300,0,
POWERMAX 14WAY BOARD,0,0,0,3000,3000,0,
POWERMAX 4WAY BOARD,0,0,0,2400,2400,0,
POWERMAX 6/7 WAY BOARD,0,0,0,2700,2700,0,
POWERMAX MCBS,0,0,0,350,350,0,
"PUMPS & CONTROLERS
ATLAS 50MIC PLEATED NET HYDRA",1,7300,7300,0,-7300,0,
ATLAS HYDRA 1INCH SELF,1,9300,9300,0,-9300,0,
CLEANING FILTER,2,3500,7000,0,-3500,0,
BRIO PUMP CONTROLLER,0,0,0,7200,7200,0,
CONTROL BOX 0.5 HP,10,975,9750,0,-975,0,
CONTROL BOX 0.75HP,9,1040,9360,0,-1040,0,
CONTROL BOX 1.0 HP,9,1066,9594,0,-1066,0,
CONTROL BOX 1.5HP,5,1170,5850,0,-1170,0,
CONTROL BOX 2.0HP,4,1339,5356,0,-1339,0,
CONTROL BOX 3.0HP,2,1755,3510,0,-1755,0,
CONTROL BOX SWITCH RED/GREEN,6,166.67,1000.02,0,-166.67,0,

Item Description,,,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
DAYLIF DCX2-50P 2 6.5HP PETRO,,,0,0,0,0,0,0,
DAYLIF DDC158 0.75KW,,,0,0,0,10000,10000,0,
DAYLIFF 1.5KW CONTROL BOX,,,0,0,0,0,0,0,
DAYLIFF 10INCH 10MIC WOUND,,,1,320,320,0,-320,0,
DAYLIFF 10INCH BLUE BODY,,,0,1461,0,0,-1461,0,
DAYLIFF 6-STAGE 100GPD MINI RO,,,2,19836,39672,0,-19836,0,
DAYLIFF DC50P 2INCH 7.0 HP,,,0,13485,0,15500,2015,0,
DAYLIFF DC80P 3 7.0HP PETROL,,,1,15225,15225,0,-15225,0,
DAYLIFF DDA1000P 1KW PLASTIC,,,1,14200,14200,0,-14200,0,
DAYLIFF DDA1200 1.2KW,,,0,0,0,18000,18000,0,
DAYLIFF DDC158E 0.75KW PUMP,,,0,0,0,0,0,0,
DAYLIFF DDC170 1.1KW,,,0,0,0,18000,18000,0,
DAYLIFF DDP60 0.37KW,,,1,5200,5200,5000,-200,5000,
DAYLIFF DDP60E 0.37KW PUMP,,,2,4500,9000,0,-4500,0,
DAYLIFF DDW750V 0.75KW,,,1,8700,8700,0,-8700,0,
DAYLIFF DG3000P 2.5KVA PETROL,,,0,0,0,0,0,0,
DAYLIFF DG7500P 6KV PETRO,,,1,63600,63600,0,-63600,0,
DAYLIFF DSD 3/13 0.75KW,,,1,20800,20800,18000,-2800,18000,
DAYLIFF DSD 3/7 0.37KW,,,1,17200,17200,0,-17200,0,
DAYLIFF DSMART300 0.3KW,,,1,36540,36540,0,-36540,0,
DAYLIFF PRESSURE CONTROL,,,4,3900,15600,0,-3900,0,
DOYIN 0.5HP SURFACE PUMP,,,11,3850,42350,0,-3850,0,
DOYIN 1.0HP SURFACE PUMP,,,1,7072,7072,0,-7072,0,
DOYIN 2HP SM PUMP,,,0,0,0,0,0,0,
DOYIN AC PUMP 0.5HP,,,6,10245.45,61472.73,11400,1154.55,68400,
DOYIN AC PUMP 0.75HP,,,1,10800,10800,13000,2200,13000,
DOYIN AC PUMP 1.5HP,,,0,16000,0,0,-16000,0,
DOYIN AC PUMP 1HP,,,9,12800,115200,14500,1700,130500,
DOYIN AC PUMP 3.0HP,,,1,22250,22250,0,-22250,0,
DOYIN AC PUMP 4HP,,,0,29400,0,0,-29400,0,
DOYIN AC/DC 1.0HP(800W),,,4,25312.85,101251.4,37000,11687.15,148000,
DOYIN AC/DC 1.5HP(1100W),,,1,26438.89,26438.89,38000,11561.11,38000,
DOYIN AC/DC 2.0 HP (1500W),,,3,27745.75,83237.26,40000,12254.25,120000,
DOYIN AC/DC 2.0HP SSI (1500W),,,2,29250,58500,45000,15750,90000,
DOYIN AC/DC 3HP (2200W),,,2,32000,64000,0,-32000,0,
DOYIN DC PUMP 0.5HP,,,1,12350,12350,0,-12350,0,
DOYIN DC PUMP 0.75HP (600W),,,11,13815.14,151966.59,22000,8184.86,242000,
DOYIN DC PUMP 0.75HP SSI (600W),,,1,22500,22500,30000,7500,30000,
DOYIN DC PUMP 1.0HP (800W),,,18,15800.31,284405.57,27000,11199.69,486000,
DOYIN DC PUMP 1.0HP SSI (800W),,,4,21375,85500,35000,13625,140000,
DOYIN DC PUMP 1.5HP (1100W),,,1,19600,19600,30000,10400,30000,
DOYIN DC PUMP 2.0HP (1500W),,,2,19800,39600,35000,15200,70000,
DOYIN DC PUMP 3HP (2200W),,,2,25000,50000,0,-25000,0,
DOYIN DC PUMP 4.0HP,,,1,27600,27600,0,-27600,0,
DOYIN PRESSURE CONTROL,,,5,2600,13000,0,-2600,0,
DOYIN PUMP SM 1.5HP,,,0,0,0,0,0,0,
DOYIN SEWAGE PUMP 1.5HP,,,1,13000,13000,0,-13000,0,
DOYIN SEWAGE PUMP 2HP,,,0,20000,0,0,-20000,0,
ENGINE PUMP SOLAR 3INCH 900W,,,1,12500,12500,21000,8500,21000,
FORCE PUMP BIG,,,0,0,0,0,0,0,
FREEVEL SUBMERSIBLE SEWAGE,,,0,15500,0,0,-15500,0,


Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
G-CLAMP,0,0,0,0,0,0,
GENSET 2.0KVA,0,0,0,0,0,0,
GENSET KM4600,0,0,0,0,0,0,
GENSET KM5500,0,0,0,0,0,0,
HACKSAW FRAME BIG,0,0,0,0,0,0,
HACKSAW FRAME SMALL,0,0,0,0,0,0,
HAND PUMP,0,0,0,0,0,0,
HIGH LEVERAGE PLIERS,0,0,0,0,0,0,
HUND PUMP,0,0,0,0,0,0,
INSULATED SCREWDRIVER SET,0,0,0,0,0,0,
MAAT PUMP CONTROLER,0,0,0,0,0,0,
MIRAN PUMP CONTROLER,0,0,0,0,0,0,
PEDROLLO 4SR6/13-F 1.5KW PUMP,0,0,0,0,0,0,
PEDROLLO EASYSMALL 1.KW,0,0,0,7800,7800,0,
PEDROLLO PKM60 .37KW,0,0,0,6300,6300,0,
PEDROLLO SALI 0.75KW,0,0,0,35000,35000,0,
PEDROLLO TOP MULTI 2 0.55KW,0,0,0,37000,37000,0,
PEDROLO CPM158 1HP 0.75KW,2,0,0,0,0,0,
PIPE CUTTER,0,0,0,0,0,0,
PIPE WRENCH,0,0,0,0,0,0,
PREMIER BOOSTER PUMP 0.5HP,0,0,0,0,0,0,
PUMP PLIERS,0,0,0,0,0,0,
PUMP PROJECT,0,0,0,0,0,0,
SCREWDRIVER SET INSULATED,0,0,0,0,0,0,
SEWAGE PUMP 3HP 2INCH,0,12000,0,0,-12000,0,
VICOUNTE VCP 158 1HP,1,12000,12000,14500,2500,14500,
VICOUNTE VCP60 O.5HP,0,4700,0,6200,1500,0,
"SCREWS,CLIPS&TAPE
ADAPTOR CHINA",0,0,0,0,0,0,
CABLE CLIP 16/20MM PKT,16.82,166.67,2803.33,500,333.33,8060,
CABLE CLIPS MIXED,2897.25,1.27,3673.03,100,98.73,289725,
"CABLE TIES 6""INCHES",0,0,0,0,0,0,
CELLPACK (M11 ),33,750,24750,1500,750,49500,
CONNECTOR 10AMPS,0,0,0,100,100,0,
CONNECTORS 15AMPS,0,0,0,120,120,0,
CONNECTORS 30AMPS,0,0,0,150,150,0,
GLOBE SMALL NO 2,0,0,0,0,0,0,
GYPSUM SCREWS 2INCH,1,180,180,0,-180,0,
HOOK FAN LOCAL PC,116,30,3480,50,20,5800,
HOOKS FAN 10MM PC,0,40,0,100,60,0,
INSPECTION BOX (100*100*70),4,90,360,0,-90,0,
INSPECTION BOX (150*150*70),3,0,0,0,0,0,
INSPECTION BOX (200*155*80),2,0,0,0,0,0,
INSPECTION BOX (200*200*80),2,0,0,1000,1000,2000,
INSPETION BOX (85*85*50),0,0,0,0,0,0,
LOOPING SCREW BOX,4.78,180,860.4,350,170,1673,
MACHINE S PC,0,0,0,5,5,0,
METAL CLIPS,0,0,0,30,30,0,
PLASTIC PEG 6MM PKT,4,112,448,100,-12,-200,
PLASTIC PEG 8MM PKT,25,156.33,3908.33,100,-56.33,-100,
SELF TAPING PC,0,0,0,5,5,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
SWITCH SCREW BOX,3.55,160,568,350,190,1052.5,
TACK NAILS PC,0,0,0,0,0,0,
TAPE 3M,0,0,0,100,100,0,
TAPE ORIGINAL BIG,213,66.41,14145.06,100,33.59,21300,
TAPE ORIGINAL SMALL,320,25.56,8180.66,50,24.44,16000,
TUK TUK TYRE,0,0,0,0,0,0,
WOOD PEGS (VIGINGI),0,0,0,20,20,0,
WOOD S PC,0,0,0,2,2,0,
"SOLAR SYSTEMS
16MM BATTERY CABLE ROLL",0,0,0,0,0,0,
20LTRS DISTILLED WATER,0,0,0,0,0,0,
25MM BATTERY CABLE ROLL,25,600,24350,0,-600,11900,
35MM BATTERY CABLE ROLL,0,0,29900,0,0,39100,
50MM BATTERY CABLE,20,950,19000,0,-950,0,
AC SURGE PROCTECTOR 2P 275VAC,117,718.37,84049.4,3300,2581.63,386100,
ALUMINIUM RAIL 4.8M,0,3000,0,0,-3000,0,
BATTERY 100AMPS POWERLAST,1,11865.32,11865.32,0,-11865.32,0,
BATTERY 100AMPS SPARK,0,9000,0,0,-9000,0,
BATTERY 150MPS SOLAR,0,0,0,0,0,0,
BATTERY 200AMPS GEL,6,22559.54,135357.24,27500,4940.46,165000,
BATTERY 200AMPS TUBULAR,1,21032.71,21032.71,0,-21032.71,0,
BATTERY 240AH 12V,0,0,0,0,0,0,
BATTERY 42 AMPS SOLAR,0,0,0,0,0,0,
BATTERY 50AH POWERLAST PC,1,6205.38,6205.38,0,-6205.38,0,
BATTERY 50AH SPARK,1,5000,5000,0,-5000,0,
BATTERY 75AH POWERLAST PC,2,7925.06,15850.12,0,-7925.06,0,
BATTERY 75AH SPARK,0,7000,0,0,-7000,0,
BATTERY FUSE 150AMPS,2,3700,7400,0,-3700,0,
BATTERY FUSE 200AMPS,3,3900,11700,0,-3900,0,
BATTERY FUSE 250AMPS,3,4100,12300,0,-4100,0,
BATTERY RITAR 12V 18AH,2,3500,7000,4500,1000,9000,
BATTERY RITAR 12V 7AH,2,1100,2200,2000,900,4000,
BATTERY STAND,0,0,0,0,0,0,
CABLE LUGS 10*10,5,20,100,0,-20,0,
CABLE LUGS 16*10,23,22.5,517.5,0,-22.5,0,
CABLE LUGS 25MM,62,40,2480,0,-40,0,
CABLE LUGS 35MM,86,50,4300,0,-50,0,
CABLE LUGS 50MM,98,51.38,5035,100,48.62,9800,
CHARGER CONTROLLER 50 AMPS,4,2500,10000,0,-2500,0,
CHARGER CONTROLLER 10AMPS,2,700,1400,0,-700,0,
CHARGER CONTROLLER 20AMPS,8,1025,8200,0,-1025,0,
CHARGER CONTROLLER 30AMPS,3,1400,4200,0,-1400,0,
DC BULB 5W/7W,148,39.17,5797.85,100,60.83,14800,
DC BULB VELL 7W,19,45,855,0,-45,0,
DC BULB VELL 9W,2,50,100,0,-50,0,
DC DOUBLE POLE 32A,78,653.57,50978.46,3000,2346.43,234000,
DC DOUBLE POLE 63A,54,653.57,35292.78,3000,2346.43,162000,
DC FUSE 15A,120,0,0,0,0,0,
DC FUSE 32A,119,83.9,9984.1,0,-83.9,0,
DC FUSEHOLDER SRD30,239,160.25,38299.75,0,-160.25,0,
DC MCCB 160A 3POLE,10,0,0,0,0,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
DC MCCB 250A 3POLE,10,0,0,0,0,0,
DC SINGLE POLE 63A,10,0,0,0,0,0,
DC SURGE PROTECTOR 2P 500VDC,47,1505.67,70766.38,0,-1505.67,0,
DLIGHT A1 SOLAR LANTERN,0,0,0,0,0,0,
DLIGHT S10 SOLAR LANTERN,0,0,0,0,0,0,
DLIGHT S20 SOLER LANTERN,0,0,0,3200,3200,0,
DLIGHT S300 SOLAR LANTERN,0,0,0,0,0,0,
DONGLE WIFI BEACON,2,2000,4000,0,-2000,0,
DONGLE WIFI SRNE,1,3000,3000,0,-3000,0,
DP 229 CAMPING LAMP,0,0,0,0,0,0,
DP 5857 FAN/RADIO,0,0,0,0,0,0,
DP RECHARGEABLE 30.40.50,0,0,0,0,0,0,
DP RECHARGEABLE 40W (TORCH),11,330,3630,0,-330,0,
DP-8020 SOLAR,0,0,0,0,0,0,
END CLAMP,142,82.33,11691.06,0,-82.33,0,
EUROMATT DC FTNG SOLAR 12V,0,0,0,1000,1000,0,
GALVANIZED BIG 3METRE,33,856,28248,0,-856,0,
GALVANIZED MEDIUM 3METRE,21,506,10626,0,-506,0,
GALVANIZED SMALL,0,364,0,0,-364,0,
GDLIGHT 8056-WITH RADIO,0,0,0,0,0,0,
GDLIGHT 8057,0,0,0,0,0,0,
INVERTER 1000W PM,3,4000,12000,0,-4000,0,
INVERTER 1000W PREMIER,0,5400,0,0,-5400,0,
INVERTER 12KW SRNE,0,156000,0,0,#########,0,
INVERTER 16KW DEYE,0,260000,0,0,#########,0,
INVERTER 3.2KW 24V,3,18000,54000,30000,12000,90000,
INVERTER 3.3KW,3,28197.99,84593.98,0,-28197.99,0,
INVERTER 300W PM,6,1350,8100,0,-1350,0,
INVERTER 300W PREMIER,2,1800,3600,0,-1800,0,
INVERTER 3KW SRNE,0,24000,0,0,-24000,0,
INVERTER 5KW HYBRID SRNE,5,36960,184800,0,-36960,0,
INVERTER 6.2KW BEACON,2,36596.96,73193.93,0,-36596.96,0,
INVERTER 600W PM,5,2200,11000,0,-2200,0,
INVERTER 600W PREMIER,0,2600,0,0,-2600,0,
INVERTER 6KW SRNE,0,75000,0,0,-75000,0,
INVERTER HYBRID 1.5 (1500 WATTS),3,15428.57,46285.71,25000,9571.43,75000,
INVERTER HYBRID 10 KW,2,90000,180000,0,-90000,0,
INVERTER HYBRID 11KW 48V,0,70000,0,110000,40000,0,
INVERTER HYBRID 1KW 12V,1,15000,15000,21000,6000,21000,
INVERTER HYBRID 3.5 KW 24V,0,25000,0,35000,10000,0,
INVERTER HYBRID 5.5/5.6 KW 48V,2,35000,70000,57000,22000,114000,
INVERTER HYBRID 6.2 KW 48V,3,43000,129000,65000,22000,195000,
JACOBS 6V BATTERY,0,0,0,0,0,0,
KM 7671 4 CONER,0,0,0,0,0,0,
KM EMEGENCY,0,0,0,0,0,0,
LED DC BULB 3W/7W 12V,0,0,0,0,0,0,
LITHIUM BATTERY 100AH,0,15500,0,0,-15500,0,
LITHIUM BATTERY 10KW/H,2,149333.33,298666.67,200000,50666.67,400000,
LITHIUM BATTERY 15KW/H,0,237862.61,0,300000,62137.39,0,
LITHIUM BATTERY 16KW SRNE,3,195000,585000,0,#########,0,
LITHIUM BATTERY 2.5KW SRNE,0,45388.72,0,0,-45388.72,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
LITHIUM BATTERY 2.5KWH 24V,0,54000,0,0,-54000,0,
LITHIUM BATTERY 200AH,6,29433.33,176600,0,-29433.33,0,
LITHIUM BATTERY 5KW BEACON,2,78690.53,157381.06,0,-78690.53,0,
LITHIUM BATTERY 5KW SRNE,2,78509.81,157019.61,0,-78509.81,0,
LITHIUM BATTERY 5KW/H,0,80000,0,100000,20000,0,
MC4,0,0,0,0,0,0,
MC4 Y2,991,400.68,397073.88,0,-400.68,0,
MEGASUN SOLAR 200LTR,0,0,0,0,0,0,
MID CLAMP,186,80,14880,0,-80,0,
MPPT 10A,0,0,0,0,0,0,
MPPT 20A,5,0,0,0,0,0,
MPPT 30A,2,4800,9600,0,-4800,0,
MPPT 90A,0,0,0,0,0,0,
MULTI USB CHARGER,0,0,0,0,0,0,
MULTIPLAYER 103,0,0,0,0,0,0,
MULTIPLAYER 107,0,0,0,0,0,0,
PANEL 100WATTS,1,1840,1840,0,-1840,0,
PANEL 120WATTS,0,3312,0,0,-3312,0,
PANEL 160W,1,3200,3200,0,-3200,0,
PANEL 160WATTS,0,0,0,0,0,0,
PANEL 200WATTS PC,1,4800,4800,10000,5200,10000,
PANEL 260WATTS,0,0,0,0,0,0,
PANEL 285 WATTS,0,6840.6,0,0,-6840.6,0,
PANEL 30WATTS,0,0,0,0,0,0,
PANEL 350W,4,8225,32900,9000,775,36000,
PANEL 50WATTS PC,0,0,0,0,0,0,
PANEL 550W PC,159,8462.26,1345498.63,11000,2537.74,1749000,
PANEL 60WATTS,0,0,0,0,0,0,
PANEL 625WATTS,14,10312.5,144375,0,-10312.5,0,
PANEL 640WATTS,0,10880,0,0,-10880,0,
PANEL 80WATTS,0,0,0,0,0,0,
PREMIER DC PUMP 24V 50 MTRS,1,4900,4900,8000,3100,8000,
PREMIER SOLAR PUMP 24V 60M 180,1,0,0,20000,20000,20000,
PREMIER SOLAR PUMP 48V 55M 500,2,0,0,24000,24000,48000,
PROSOLAR PS-205B,0,0,0,1400,1400,0,
PV CABLE 4MME ROLL,2,9000,18000,0,-9000,0,
PV CABLE 6MM ROLL,14,11750,155337.86,25000,13250,215500,
PV CONNECTOR MC4,1285,66.57,85547.03,300,233.43,385500,
PV CONNECTOR Y3,50,0,0,0,0,0,
PV DISCONNECT 32A 4POLE MC4,20,0,0,0,0,0,
PV DISCONNECT 32A 4POLE NO MC4,19,2979,56601,0,-2979,0,
SHIYUAN DC PUMP 48V 60M,2,0,0,23000,23000,46000,
SOLAR DP 7109,0,0,0,0,0,0,
SOLAR FLOOD LIGHT 10W,6,996.15,5976.87,1500,503.86,9000,
SOLAR FLOOD LIGHT 25W,5,1573.01,7865.05,2000,426.99,10000,
SOLAR FLOODLIGHT 100W,3,3698.34,11095.03,5500,1801.66,16500,
SOLAR FLOODLIGHT 100W DP,11,1500,16500,0,-1500,0,
SOLAR FLOODLIGHT 200W,5,5072.28,25361.38,6800,1727.72,34000,
SOLAR FLOODLIGHT 200W DP,2,1900,3800,0,-1900,0,
SOLAR FLOODLIGHT 300W,9,5010.76,45096.8,9000,3989.24,81000,
SOLAR FLOODLIGHT 400W,7,8500,59500,12000,3500,84000,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
SOLAR FLOODLIGHT 40W,5,2090,10450,2500,410,12500,
SOLAR FLOODLIGHT 50W,0,2000,0,0,-2000,0,
SOLAR FLOODLIGHT 60W,6,2932.33,17594,3500,567.67,21000,
SOLAR FLOODLIGHT DP-8100,0,0,0,0,0,0,
SOLAR FLOODLIGHT M/SENSOR,2,4500,9000,6700,2200,13400,
SOLAR FLOODLIGHT M/SENSOR,4,5500,22000,7500,2000,30000,
SOLAR FLOODLIGHT MODI 100W,3,2800,8400,4000,1200,12000,
SOLAR GARDEN LIGHTS 150W,0,0,0,0,0,0,
SOLAR GARDEN LIGHTS 90W,0,0,0,0,0,0,
SOLAR KAMISAFE 902 4LGHTS,0,0,0,0,0,0,
SOLAR LED GD WHITE /BLACK,0,0,0,0,0,0,
SOLAR METAL STAND,0,0,0,30000,30000,0,
SOLAR MONITORING LIGHT,0,600,0,1000,400,0,
SOLAR MULTIPLAYER 103,0,0,0,0,0,0,
SOLAR PM-8164 KIT 3 LIGHTS,1,1800,1800,3000,1200,3000,
SOLAR PROJECT,0,0,0,0,0,0,
SOLAR QJ-9817,0,0,0,0,0,0,
SOLAR RECHARGEABLE LANTERN,5,1500,7500,2300,800,11500,
SOLAR SHELL LAMP,0,580,0,1100,520,0,
SOLAR STREET LIGHT 120W,2,5226.03,10452.06,6800,1573.97,13600,
SOLAR STREET LIGHT 90W,2,4055.36,8110.72,5700,1644.64,11400,
SOLAR STREET LIGHTS 60W,0,0,0,3300,3300,0,
SOLAR STREETLIGHT 200W,3,6189.37,18568.11,8000,1810.63,24000,
SOLAR STREETLIGHT 200W JNATE,1,3500,3500,0,-3500,0,
SOLAR SUN INVERTER,0,0,0,32500,32500,0,
SOLAR WALL LIGHT 6W,2,756.25,1512.5,1100,343.75,2200,
SOLAR WATER HEATER SYSTEM,0,0,0,0,0,0,
SPLICE KIT,3,220,660,0,-220,0,
SUN INVERTER 2.2KW,2,0,0,35000,35000,70000,
SUN INVERTER 4KW VEICHI,0,25000,0,0,-25000,0,
SUN INVERTER VEICHI 5.5KW,0,30000,0,0,-30000,0,
TRONIC ISOLATOR 125A,0,739,0,0,-739,0,
TRONIC ISOLATOR 4POLE 100A,5,1360,6800,0,-1360,0,
TRONIC MCB 3POLE 125A,1,900,900,0,-900,0,
TRONIC MCB SINGLE POLE 32A,4,146,584,0,-146,0,
TRONIC MCB SINGLE POLE 63A,14,167,2338,0,-167,0,
TRONIC MCCB 4POLE 160A,1,7299,7299,0,-7299,0,
TRONIC MCCB 4POLE 200A,1,7470,7470,0,-7470,0,
TRONIC MCCB 4POLE 250A,3,8105.2,24315.6,0,-8105.2,0,
TUBULAR 250AMPS BATTERY,2,0,0,31000,31000,62000,
TUBULAR 300AMPS BATTERY,2,0,0,34000,34000,68000,
"TAPS & SANITARY EQUIPMENT
2BC03W",0,0,0,370,370,0,
2BC05CW,0,0,0,400,400,0,
